Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Spent_Behaviour,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,Not Specified
CUS_0xd39,1,14,9,0.003455248,0.478470932,4,7,18,4,23,20,15.11,8,2,831.18,41.1486222,200,1,154.432973,0.007210595,0,1,1,0,1,0,0,1,0,1,0,0,0
CUS_0xd39,2,14,9,0.003455248,0.478470932,4,7,18,4,27,19,15.11,8,2,831.18,38.36456146,148,0,154.432973,0.026416992,2,1,1,1,1,0,0,1,0,1,0,0,0
CUS_0xd39,3,14,9,0.003455248,0.478470932,4,7,18,4,27,20,15.11,8,2,831.18,34.80122147,202,1,154.432973,0.038412495,3,1,1,2,1,0,0,1,0,1,0,0,0
CUS_0xd39,4,14,9,0.003455248,0.478470932,4,7,18,4,23,22,22.11,8,1.666666667,831.18,27.44947489,203,1,154.432973,0.056614859,0,1,2,1,1,0,0,1,0,1,0,0,0
CUS_0xd39,5,14,9,0.003455248,0.478470932,4,7,18,4,27,23,15.11,8,2,831.18,34.76698555,204,1,154.432973,0.024253968,1,1,2,1,1,0,0,1,0,1,0,0,0
CUS_0xd39,6,15,9,0.003455248,0.478470932,4,7,18,4,27,20,15.11,8,1.666666667,831.18,27.53844665,205,1,154.432973,0.064003596,1,1,2,1,1,0,0,1,0,1,0,0,0
CUS_0xd39,7,15,9,0.003455248,0.478470932,4,7,18,4,27,20,15.11,8,2,831.18,35.99054812,206,1,154.432973,0.018873683,1,1,2,0,1,0,0,1,0,1,0,0,0
CUS_0xd39,8,15,15,0.003455248,0.394146807,4,7,18,4,27,20,19.11,8,2,831.18,30.73950979,207,1,154.432973,0.009751629,1,1,2,0,1,0,0,1,0,1,0,0,0
CUS_0x687c,1,29,1,0.000937935,0.18558873,8,3,3,0,5,15,4.27,0,2,133.56,32.77282092,281,0,0,0.017855034,0,1,2,1,0.666666667,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333
CUS_0x687c,2,29,1,0.000937935,0.272430828,8,3,3,0,5,15,7.46,0,3,133.56,40.83716838,320.3333333,0,0,0.008960518,1,1,1,0,0.333333333,0,0,0.333333333,0.333333333,0,0,0.666666667,0.333333333
CUS_0x687c,3,29,1,0.000937935,0.15421704,8,3,3,0,5,18,7.46,3,3,133.56,33.65041899,283,0,0,0.00786722,1,1,2,0,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333
CUS_0x687c,4,29,1,0.000937935,0.15421704,8,3,3,0,5,12,7.46,3,3,133.56,30.87507102,284,0,23122,0.022926409,3,1,1,2,0.666666667,0,0,0,0.333333333,0.333333333,0.333333333,0,0
CUS_0x687c,5,29,1,0.000937935,0.15421704,8,3,3,0,5,15,7.46,3,3,133.56,38.44017123,264,0,0,0.010371127,1,1,1,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,1
CUS_0x687c,6,30,1,0.000937935,0.15421704,8,3,3,0,5,17,7.46,3,3,133.56,32.87078784,286,0,11806,0.016189825,2,1,2,1,0.333333333,0,0,0,0.333333333,0.333333333,0.666666667,0,0
CUS_0x687c,7,30,1,0.000937935,0.15421704,8,3,3,0,5,12.33333333,7.46,3,3,133.56,27.22080479,287,0,0,0.010085318,2,1,2,0,0.333333333,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0
CUS_0x687c,8,30,1,0.000937935,0.15421704,8,3,3,0,8,15,7.46,3,3,133.56,26.23530288,288,0,0,0.004677502,0,1,2,0,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0
CUS_0xaf5f,1,21,12,0.003251688,0.447173679,2,2,7,0,14,11,5.6,3,3,1457.34,38.83567317,253,0,0,0.048128583,1,1,2,1,0.333333333,0,0.333333333,0,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333
CUS_0xaf5f,2,22,12,0.003251688,0.447173679,2,2,7,0,15,11,5.6,3,3,1457.34,32.34358657,295.3333333,0,0,0.023699303,1,1,2,0,0,0,0,0,0.666666667,0,0.666666667,0.333333333,0
CUS_0xaf5f,3,22,12,0.003251688,0.447173679,2,2,7,0,14,11,5.6,3,3,1457.34,26.25527656,255,0,0,0.059297701,3,1,2,2,0.666666667,0,0,0,0.666666667,0.333333333,0.666666667,0,0.333333333
CUS_0xaf5f,4,22,12,0.003251688,0.447173679,2,2,7,0,14,8,5.6,3,2.333333333,1457.34,30.45861975,256,0,0,0.064006082,2,1,2,1,0.666666667,0,0,0,0.666666667,0.666666667,0.333333333,0,0
CUS_0xaf5f,5,22,12,0.003251688,0.447173679,2,2,7,3,14,11,1.6,3,3,1457.34,39.88246907,257,0,0,0.037811712,2,1,2,0,0.333333333,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0
CUS_0xaf5f,6,22,12,0.003251688,0.447173679,2,2,7,0,14,13,5.6,5.666666667,3,1457.34,32.76172366,258,0,0,0.021953281,3,1,2,2,0.333333333,0,0,0,0.666666667,0.333333333,0.666666667,0,0
CUS_0xaf5f,7,22,12,0.003251688,0.447173679,2,2,7,0,14,11,5.6,3,3,1457.34,33.06101903,259,0,0,0.05997174,1,1,2,1,0,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0
CUS_0xaf5f,8,22,12,0.003251688,0.447173679,2,6,7,0,14,11,5.6,3,3,1457.34,29.69014935,260,0,0,0.04649601,0,1,2,1,0.333333333,0,0,0,0.666666667,0.333333333,0.333333333,0,0
CUS_0x17a9,1,33,11,0.00315739,0.454884689,10,6,23,7,36,24,17.3,6,1,4972.4,36.01898571,68,1,482.1797832,0.017846363,1,1,1,0,1,1,0,1,1,0,1,0,0
CUS_0x17a9,2,33,11,0.00315739,0.454884689,10,6,23,3,36,24,22.3,6,2.666666667,4972.4,35.19629064,69,1,482.1797832,0.062011437,1,0,1,1,1,1,0,1,1,0,1,0,0
CUS_0x17a9,3,33,11,0.674701345,0.176133745,10,6,23,7,36,26,22.3,6,1,4972.4,28.14060404,70,1,482.1797832,0.05615411,0,0,1,1,1,1,0,1,1,0,1,0,0
CUS_0x17a9,4,33,11,0.00315739,0.454884689,10,6,23,7,36,6.666666667,20.3,6,1,4972.4,22.10255014,71,1,482.1797832,1,1,0,1,1,1,1,0,1,1,0,1,0,0
CUS_0x17a9,5,33,11,0.00315739,0.454884689,10,6,23,3,36,21,22.3,6,1,4972.4,24.8665273,250.6666667,1,482.1797832,0.054260044,1,0,1,1,1,1,0,1,1,0,1,0,0
CUS_0x17a9,6,33,11,0.00315739,0.454884689,10,6,23,7,36,22,22.3,8,1,4972.4,32.10055406,73,1,482.1797832,0.023101681,1,1,1,0,1,1,0,1,1,0,1,0,0
CUS_0x17a9,7,33,15,0.00315739,0.454884689,10,6,23,7,31,24,22.3,8,1,4972.4,28.86908696,74,1,482.1797832,0.018342145,2,1,1,0,1,1,0,1,1,0,1,0,0
CUS_0x17a9,8,33,11,0.00315739,0.454884689,10,6,23,7,36,24,22.3,8,1,4972.4,40.07920631,75,1,482.1797832,0.01262338,0,1,1,0,1,1,0,1,1,0,1,0,0
CUS_0xb3c4,1,33,0,0.000136151,0.027424468,5,9,28,2,22,19,8.5,8,2,1710.58,37.57147059,175,1,8.72497059,0.003054786,2,1,0,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,2,36,0,0.000136151,0.027424468,5,9,28,2,20,16,8.5,8,2,1710.58,31.89392436,176,1,8.72497059,0.004659301,1,1,0,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,3,36,0,0.000136151,0.094568385,5,9,28,2,24,16,8.5,8,2,1710.58,28.11402212,177,1,8.72497059,0.002722418,1,1,0,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,4,36,0,0.000136151,0.027424468,5,9,28,2,25,16,12.5,8,1.666666667,1710.58,30.11524417,178,1,8.72497059,0.002706003,1,1,0,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,5,36,0,0.000136151,0.027424468,5,9,28,2,25,16,8.5,8,2,1710.58,29.37187897,179,1,8.72497059,0.002664069,2,1,0,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,6,36,0,0.000136151,0.027424468,5,9,28,2,27,16,8.5,8,2,1710.58,26.12196758,180,1,8.72497059,0.006853376,1,1,1,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,7,36,0,0.000136151,0.045924649,5,9,28,2,24,16,8.5,8,2,1710.58,34.39052331,181,1,8.72497059,0.004255549,1,1,1,1,0,0,0,0,0,0,1,0,1
CUS_0xb3c4,8,37,0,0.000136151,0.027424468,5,9,28,2,19,19,8.5,8,2,1710.58,27.03331738,182,1,8.72497059,0.00690008,2,1,1,1,0,0,0,0,0,0,1,0,1
CUS_0x9b7d,1,24,7,0.002764079,0.408788192,8,10,33,3,18,13,10.6,12,2,2284.63,26.7846584,195,1,324.2431915,0.031265662,2,1,0,0,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,2,24,7,0.002764079,0.408788192,8,10,14,7,17,14,10.6,5.666666667,2,2284.63,36.18312556,196,1,324.2431915,0.011731858,0,1,0,0,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,3,24,7,0.002764079,0.384793056,8,10,33,7,17,13,10.6,15,1.666666667,2284.63,36.43730032,197,1,681.7944293,1,1,1,0,0,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,4,24,7,0.002764079,0.274042447,8,10,33,3,20,21,10.6,15,2,2284.63,31.18854363,198,1,681.7944293,0.053622637,1,1,1,1,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,5,24,7,0.002764079,0.384793056,8,10,33,7,17,12,10.6,15,2,2284.63,34.08364897,199,1,61916,0.041014216,2,1,1,1,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,6,24,7,0.002764079,0.384793056,8,10,33,7,14,10,10.6,15,2,2284.63,37.31252424,200,1,681.7944293,0.06161429,1,0,1,1,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,7,24,7,0.002764079,0.384793056,8,10,33,7,17,12,10.6,15,2.333333333,2284.63,40.4346872,201,1,681.7944293,0.007940895,0,1,1,0,1,1,1,0,0,1,0,0,1
CUS_0x9b7d,8,24,7,0.002764079,0.384793056,8,10,33,7,17,14,10.6,15,2,2284.63,30.30869501,202,1,681.7944293,0.016004048,0,1,1,0,1,1,1,0,0,1,0,0,1
CUS_0xac51,1,19,13,0.000923776,0.132772489,6,9,23,6,45,23,6.06,8,1,1882.15,23.42772046,207,1,100.5391541,0.006793454,1,1,0,0,1,0,0,0,1,1,1,1,1
CUS_0xac51,2,19,13,0.000923776,0.169033917,6,9,23,6,47,23,1.06,8,1,1882.15,36.4854388,203.3333333,1,100.5391541,0.024351215,2,1,0,1,1,0,0,0,1,1,1,1,1
CUS_0xac51,3,33,15,0.000923776,0.132772489,6,9,23,6,45,23,6.06,8,1,1882.15,36.95126159,209,1,100.5391541,0.008319601,1,1,0,0,1,0,0,0,1,1,1,1,1
CUS_0xac51,4,19,13,0.000923776,0.132772489,6,9,23,6,49,22,6.06,8,1,1882.15,27.39105222,210,1,100.5391541,0.008760947,1,1,0,0,1,0,0,0,1,1,1,1,1
CUS_0xac51,5,19,13,0.000923776,0.132772489,6,9,23,3,49,20,6.06,8,1,1882.15,28.76616851,195.3333333,1,100.5391541,0.006325365,1,1,0,0,1,0,0,0,1,1,1,1,1
CUS_0xac51,6,19,13,0.000923776,0.132772489,6,9,23,6,45,23,6.06,8,1,1882.15,36.51899216,212,1,100.5391541,0.019548434,2,1,0,1,1,0,0,0,1,1,1,1,1
CUS_0xac51,7,19,13,0.000923776,0.132772489,6,9,23,6,45,25,6.06,8,1,1882.15,26.9878603,213,1,100.5391541,0.002500858,1,1,0,0,1,0,0,0,1,1,1,1,1
CUS_0xac51,8,19,13,0.000923776,0.132772489,6,9,23,6,45,23,6.06,10,1,1882.15,23.1325988,214,1,100.5391541,0.002637872,0,1,0,0,1,0,0,0,1,1,1,1,1
CUS_0x40de,1,33,6,0.00151687,0.219520484,0,7,5,2,2,11,5.57,4,3,633.46,27.3315472,374,0,66.91752495,0.016984701,0,1,2,1,0,1,0,0,0,0,0,0,1
CUS_0x40de,2,33,6,0.00151687,0.219520484,0,7,5,2,4,9,5.57,4,3,633.46,24.53406135,375,0,66.91752495,0.008633555,0,1,2,0,0,1,0,0,0,0,0,0,1
CUS_0x40de,3,33,6,0.00151687,0.219520484,0,7,5,2,2,11,5.57,8,2.333333333,633.46,23.15150753,376,0,66.91752495,0.029690753,2,1,2,1,0,1,0,0,0,0,0,0,1
CUS_0x40de,5,33,6,0.00151687,0.219520484,0,7,5,2,2,11,5.57,8,3,633.46,31.51399387,378,0,66.91752495,0.011901987,2,1,2,0,0,1,0,0,0,0,0,0,1
CUS_0x40de,6,33,6,0.00151687,0.219520484,0,7,5,2,2,11,5.57,8,3,633.46,29.26306699,379,0,66.91752495,0.004230664,1,1,2,0,0,1,0,0,0,0,0,0,1
CUS_0x40de,7,33,6,0.00151687,0.219520484,0,7,5,2,2,11,5.57,8,3,633.46,34.10945283,380,0,66.91752495,0.0087764,3,1,2,2,0,1,0,0,0,0,0,0,1
CUS_0x40de,8,33,6,0.00151687,0.219520484,0,7,5,2,2,12,5.57,8,3,633.46,30.12992773,381,0,66.91752495,0.012209209,3,1,1,2,0,1,0,0,0,0,0,0,1
CUS_0x951b,1,29,4,0.000391278,0.060933348,3,8,21,4,7,17,15.77,12,2,1898.34,23.26958126,161,1,46.67344609,0.003693582,1,1,0,1,0,0,1,1,0,0,0,0,0
CUS_0x951b,2,29,4,0.000391278,0.060933348,3,8,21,4,8,18,16.77,12,2,1898.34,24.77624334,162,1,46.67344609,0.012925574,2,1,0,1,0,0,1,1,0,0,0,0,0
CUS_0x951b,3,29,4,0.000391278,0.060933348,3,8,21,4,9,17,18.77,15,2,1898.34,28.82801447,163,1,46.67344609,0.007850956,2,1,0,1,0,0,1,1,0,0,0,0,0
CUS_0x951b,4,29,4,0.000391278,0.229527856,3,8,21,4,9,17,15.77,15,1.666666667,1898.34,32.88885302,164,1,46.67344609,0.04698675,1,1,0,1,0,0,1,1,0,0,0,0,0
CUS_0x951b,5,29,4,0.000391278,0.060933348,3,8,21,4,8,17.33333333,18.64,15,2,1898.34,37.53718636,201.3333333,1,46.67344609,0.007961193,2,1,1,1,0,0,1,1,0,0,0,0,0
CUS_0x951b,6,29,4,0.000391278,0.060933348,3,8,21,4,8,17,15.77,15,2,1898.34,24.28552085,166,1,46.67344609,0.007349881,2,1,0,0,0,0,1,1,0,0,0,0,0
CUS_0x951b,7,29,15,0.000391278,0.060933348,3,8,21,4,8,17,15.77,15,2,1898.34,36.32471781,167,0,46.67344609,0.007753902,0,1,0,1,0,0,1,1,0,0,0,0,0
CUS_0x951b,8,29,4,0.000391278,0.060933348,3,8,21,4,10,17,15.77,15,2,1898.34,31.258252,168,1,46.67344609,0.005278276,2,1,1,1,0,0,1,1,0,0,0,0,0
CUS_0xacb0,1,23,10,0.002405079,0.325994018,6,6,8,3,23,9,5.38,1,2,441.86,27.57072428,239,0,99.98202005,0.031813353,2,1,1,1,1,0,0,0,0,0,1,0,0
CUS_0xacb0,2,23,10,0.002405079,0.325994018,6,6,8,3,23,9,5.38,1,2,441.86,33.70793035,240,0,99.98202005,1,2,1,1,0,1,0,0,0,0,0,1,0,0
CUS_0xacb0,3,23,10,0.002405079,0.325994018,6,6,8,3,23,8,5.38,1,2,441.86,33.76688436,241,0,99.98202005,0.034854507,2,1,1,1,1,0,0,0,0,0,1,0,0
CUS_0xacb0,4,23,10,0.002405079,0.325994018,6,6,8,3,26,12,-0.62,1,2.333333333,441.86,26.12178909,242,0,99.98202005,0.040337011,3,1,1,2,1,0,0,0,0,0,1,0,0
CUS_0xacb0,5,23,10,0.002405079,0.325994018,6,6,8,3,22,9,5.38,1,2,441.86,38.87569036,243,0,99.98202005,0.050453753,2,1,1,1,1,0,0,0,0,0,1,0,0
CUS_0xacb0,6,23,10,0.002405079,0.325994018,6,6,14,3,23,9,5.38,1,2,441.86,37.10840394,244,0,99.98202005,0.010743527,1,1,1,0,1,0,0,0,0,0,1,0,0
CUS_0xacb0,7,23,10,0.002405079,0.325994018,6,6,8,3,23,9,5.38,3.666666667,2.666666667,441.86,35.19344547,245,0,99.98202005,0.037246573,1,1,1,1,1,0,0,0,0,0,1,0,0
CUS_0xacb0,8,23,10,0.002405079,0.325994018,6,6,8,3,23,9,5.38,1,2,441.86,38.09470621,246,0,99.98202005,0.014398472,1,1,1,0,1,0,0,0,0,0,1,0,0
CUS_0x472b,1,33,14,0.000936532,0.171361448,6,6,11,7,20,17,12.5,6,2,347.44,39.7358834,86,1,114.1498903,0.008117911,2,1,1,0,1,1,0,0,0,0,1,1,0
CUS_0x472b,2,33,14,0.000936532,0.139196,6,6,11,7,20,16,12.5,6,2,347.44,24.1460607,87,1,114.1498903,0.019779581,0,1,1,1,1,1,0,0,0,0,1,1,0
CUS_0x472b,3,33,14,0.000936532,0.139196,6,6,11,3,20,16,12.5,6,2,347.44,25.45580112,88,1,114.1498903,0.011879751,2,1,1,0,1,1,0,0,0,0,1,1,0
CUS_0x472b,4,33,14,0.000936532,0.139196,6,6,11,7,20,16,12.5,6,2,347.44,22.18561023,89,1,114.1498903,0.01143753,0,1,1,1,1,1,0,0,0,0,1,1,0
CUS_0x472b,5,33,14,0.000936532,0.139196,6,6,11,7,20,16,12.5,10,2,347.44,27.02480224,90,0,114.1498903,0.01723741,2,1,1,1,1,1,0,0,0,0,1,1,0
CUS_0x472b,6,33,14,0.000936532,0.139196,6,6,14,7,20,16,18.5,10,2,347.44,27.13399347,91,0,114.1498903,0.005474058,2,1,1,0,1,1,0,0,0,0,1,1,0
CUS_0x472b,7,33,14,0.078841745,0.139196,6,6,11,7,20,17,12.5,10,1.333333333,347.44,35.31902738,244.3333333,1,114.1498903,0.017085499,0,1,2,1,1,1,0,0,0,0,1,1,0
CUS_0x472b,8,33,14,0.000936532,0.139196,6,6,11,3,18,16,12.5,10,2,347.44,35.36105835,184.3333333,1,114.1498903,0.006035718,0,1,2,0,1,1,0,0,0,0,1,1,0
CUS_0x7ce5,1,23,15,0.003923194,0.550301237,5,1,4,0,5,3,4.83,2,3,152.6,29.45422317,239,0,0,0.029587665,1,1,2,1,0,0,0.333333333,0.333333333,0.666666667,0,0.666666667,0.666666667,0
CUS_0x7ce5,2,23,14,0.003923194,0.550301237,5,1,4,0,5,0,4.633333333,2,3,152.6,42.14393162,240,0,0,0.034934157,1,1,2,1,0.333333333,0,0,0,0.333333333,0.333333333,0.666666667,0.333333333,0
CUS_0x7ce5,3,24,14,0.003923194,0.550301237,5,1,4,0,5,10.66666667,2.83,2,2.666666667,152.6,27.33686272,241,0,0,0.078380106,0,1,2,1,0.666666667,0,0,0,0.666666667,0.666666667,0.333333333,0,0
CUS_0x7ce5,4,24,14,0.003923194,0.550301237,5,1,4,0,5,12,5.83,4,2.666666667,152.6,33.50676055,242,0,0,0.009013947,0,1,2,0,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0,0.666666667,0,0.333333333
CUS_0x7ce5,5,24,14,0.003923194,0.550301237,4,0,4,0,5,2,4.83,2,3,152.6,36.70799025,243,0,0,0.034693512,0,1,2,1,0.333333333,0,0,0,0.333333333,0.333333333,0.666666667,0.333333333,0
CUS_0x7ce5,6,24,15,0.003923194,0.550301237,4,0,4,0,5,6,4.83,2,3,152.6,36.92831603,244,0,0,0.006623205,0,1,1,0,0,0,0.333333333,0.333333333,1,0.333333333,0.333333333,0,0.333333333
CUS_0x7ce5,7,24,15,0.003923194,0.550301237,4,0,4,0,5,6,4.83,6,3,152.6,26.63028336,245,0,0,0.028742917,1,1,2,1,1,0,0,0.666666667,0,1,0,0,0.333333333
CUS_0x7ce5,8,24,14,0.003923194,0.550301237,4,0,4,0,5,3,4.83,2,3,152.6,42.51586127,246,0,0,0.041127367,3,1,2,2,0.666666667,0,0,0,0.666666667,0.666666667,0.333333333,0,0
CUS_0xa56d,1,33,1,0.00241612,0.328964067,4,4,17,1,26,12,11.82,0,2,768.36,32.61264331,346,1,28.01044946,0.006096332,1,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0xa56d,2,33,1,0.00241612,0.373188278,4,4,17,1,23,12,11.82,0,2,768.36,40.0750626,347,0,28.01044946,0.01046767,0,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0xa56d,3,33,1,0.00241612,0.328964067,4,4,17,1,26,14,11.82,0,2,768.36,36.85371872,348,1,28.01044946,0.016903201,1,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0xa56d,4,33,1,0.00241612,0.328964067,4,4,17,1,26,12,11.82,0,2,768.36,38.3257783,349,1,28.01044946,0.056095601,2,1,1,1,1,0,0,0,0,0,0,0,0
CUS_0xa56d,5,33,1,0.00241612,0.328964067,4,4,17,1,26,12,11.82,0,2.666666667,768.36,33.23508593,350,0,28.01044946,0.017861604,0,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0xa56d,6,33,1,0.00241612,0.31516954,4,4,17,1,26,12,11.82,0,2,768.36,39.59726122,351,1,28.01044946,0.007726165,0,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0xa56d,7,33,1,0.00241612,0.328964067,4,4,17,1,26,12,11.82,2,2,768.36,31.81721728,352,1,28.01044946,0.025405576,2,1,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa56d,8,33,1,0.00241612,0.328964067,4,4,17,1,26,12,11.82,2,3,768.36,25.56665797,353,1,28.01044946,0.027321133,2,1,0,1,1,0,0,0,0,0,0,0,0
CUS_0xb486,2,33,9,0.000553565,0.091747356,4,6,7,2,19,11,11.16,8,2,2264.71,25.66566705,105,1,19.38188173,0.005605226,2,1,1,0,0,1,0,0,0,0,0,0,0
CUS_0xb486,3,33,9,0.000553565,0.287330548,4,4,7,2,19,11,11.16,8,2,2264.71,36.71664283,106,1,19.38188173,0.04546608,2,1,1,1,0,1,0,0,0,0,0,0,0
CUS_0xb486,4,33,9,0.000553565,0.091747356,4,4,7,2,19,9,11.16,8,2,2264.71,27.81171573,107,1,19.38188173,0.010959216,3,1,1,2,0,1,0,0,0,0,0,0,0
CUS_0xb486,5,33,15,0.000553565,0.195056465,4,4,7,2,19,18.33333333,11.16,8,2,2264.71,39.59267797,108,1,19.38188173,0.002028628,0,1,1,0,0,1,0,0,0,0,0,0,0
CUS_0xb486,6,33,9,0.000553565,0.091747356,4,4,7,2,19,11,11.16,8,2,2264.71,25.05278958,109,1,19.38188173,0.051427894,2,1,1,1,0,1,0,0,0,0,0,0,0
CUS_0xb486,7,33,9,0.000553565,0.091747356,4,4,7,2,19,11,11.16,8,2,2264.71,27.8813077,110,1,19.38188173,0.009029919,2,1,1,1,0,1,0,0,0,0,0,0,0
CUS_0xb486,8,33,9,0.000553565,0.091747356,4,4,7,2,19,11,11.16,8,2.333333333,2264.71,31.82433992,111,1,19.38188173,0.004916386,2,1,1,0,0,1,0,0,0,0,0,0,0
CUS_0x2a23,1,18,3,0.001312671,0.201759973,1,2,11,3,11,8,6.74,4,3,468.18,32.02151663,311,0,84.51850714,0.012018916,2,1,2,0,0,1,1,0,0,1,0,0,0
CUS_0x2a23,2,18,3,0.001312671,0.201759973,1,2,11,3,11,8,6.74,4,3,468.18,30.87114712,312,0,84.51850714,0.006312575,2,1,2,0,0,1,1,0,0,1,0,0,0
CUS_0x2a23,3,18,3,0.001312671,0.201759973,1,2,11,3,11,8,6.74,4,3,468.18,32.07609025,313,0,84.51850714,0.010910872,3,1,2,2,0,1,1,0,0,1,0,0,0
CUS_0x2a23,4,18,3,0.001312671,0.4725818,1,2,11,3,11,8,10.01666667,4,3,468.18,38.26282187,314,0,84.51850714,0.008774746,1,1,1,0,0,1,1,0,0,1,0,0,0
CUS_0x2a23,5,18,3,0.001312671,0.201759973,1,6,11,3,11,8,6.74,4,3,468.18,31.65420661,315,0,84.51850714,0.008165393,0,1,2,0,0,1,1,0,0,1,0,0,0
CUS_0x2a23,6,18,3,0.001312671,0.201759973,1,2,11,3,11,8,6.74,4,3,468.18,24.86202276,316,0,84.51850714,0.078713241,3,1,2,2,0,1,1,0,0,1,0,0,0
CUS_0x2a23,7,19,3,0.001312671,0.201759973,1,2,11,3,11,9.666666667,6.74,4,3,468.18,35.43403903,317,0,84.51850714,0.011641838,1,1,2,0,0,1,1,0,0,1,0,0,0
CUS_0x2a23,8,19,15,0.001312671,0.496250253,1,2,11,3,11,15,6.74,4,3,468.18,40.13499547,318,0,84.51850714,0.036874113,2,1,2,1,0,1,1,0,0,1,0,0,0
CUS_0xdc0,1,38,1,0.001245299,0.201570947,5,7,8,1,6,4,10.3,2,3,88,30.95953661,326,0,16.72386795,0.009927529,1,1,1,1,0,0,0,1,0,0,0,0,0
CUS_0xdc0,2,38,1,0.001245299,0.519965236,5,7,8,1,6,4,10.3,7,3,88,24.40410038,327,0,16.72386795,0.00495676,1,1,2,0,0,0,0,1,0,0,0,0,0
CUS_0xdc0,3,38,1,0.001245299,0.201570947,5,7,8,1,6,4,6.896666667,7,3,88,35.49943342,328,0,16.72386795,0.040570189,2,1,2,1,0,0,0,1,0,0,0,0,0
CUS_0xdc0,4,33,1,0.001245299,0.201570947,5,7,8,1,6,4,10.3,3.666666667,3,88,29.6128224,329,0,16.72386795,0.00410988,3,1,2,2,0,0,0,1,0,0,0,0,0
CUS_0xdc0,5,38,1,0.001245299,0.201570947,5,7,14,1,6,1,10.3,7,3,88,35.49839772,330,0,16.72386795,0.013490515,1,1,2,0,0,0,0,1,0,0,0,0,0
CUS_0xdc0,6,38,1,0.001245299,0.201570947,5,7,8,1,6,3,10.3,7,3,88,39.39012105,331,0,16.72386795,0.011474289,2,1,2,0,0,0,0,1,0,0,0,0,0
CUS_0xdc0,7,38,1,0.001245299,0.201570947,5,7,8,1,4,4,10.3,7,3,88,31.64843649,332,0,16.72386795,0.004740109,0,1,2,0,0,0,0,1,0,0,0,0,0
CUS_0xdc0,8,38,1,0.001245299,0.201570947,5,7,8,1,8,4,10.3,7,3,88,37.11320995,333,0,16.72386795,0.041083375,2,1,1,1,0,0,0,1,0,0,0,0,0
CUS_0x956d,1,23,8,0.005508166,0.76184286,5,5,7,3,9,12,6.7,4,3,84.81,32.00089616,265,0,210.8243793,0.025870923,0,1,2,0,1,1,0,0,0,0,0,0,0
CUS_0x956d,2,23,8,0.005508166,0.777032009,6,5,7,3,14,12,6.7,4,3,84.81,30.40684422,266,0,210.8243793,0.050518579,0,1,1,1,1,1,0,0,0,0,0,0,0
CUS_0x956d,3,23,15,0.005508166,0.76184286,5,5,7,3,9,15,6.7,4,3,84.81,31.83912595,217,0,210.8243793,0.013572092,1,1,1,0,1,1,0,0,0,0,0,0,0
CUS_0x956d,4,23,8,0.005508166,0.76184286,5,5,7,3,9,14,1.7,4,3,84.81,36.91910047,268,0,210.8243793,0.01342635,0,1,2,0,1,1,0,0,0,0,0,0,0
CUS_0x956d,5,23,8,0.005508166,0.76184286,5,5,7,3,9,11,6.7,4,3,84.81,38.22371178,269,0,210.8243793,0.069260531,2,1,2,0,1,1,0,0,0,0,0,0,0
